"","year","month","day","lon","lat","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass","abundance","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"628",2011,5,6,14.3913335800171,55.6199989318848,"Amphipoda",35,1,630019,2,25,"Monoporeia affinis","630019_2011",0.593378051663087,"2011",1.11599997,170,1.11599997,1115999.97,1115.99997
"629",2013,6,19,14.3913335800171,55.6199989318848,"Amphipoda",35,1,630020,2,25,"Monoporeia affinis","630020_2013",0.593378051663087,"2013",3.22600007,450,3.22600007,3226000.07,3226.00007
"630",2014,5,27,14.3913335800171,55.6199989318848,"Amphipoda",35,1,630021,2,25,"Bathyporeia pilosa","630021_2014",0.593378051663087,"2014",1.52400002,480,1.52400002,1524000.02,1524.00002
"631",2012,5,25,14.360333442688,55.6525001525879,"Amphipoda",42,1,630022,2,25,"Monoporeia affinis","630022_2012",0.986150974082416,"2012",6.01199985,1450,6.01199985,6011999.85,6011.99985
"632",2011,5,6,14.360333442688,55.6525001525879,"Amphipoda",42,1,630023,2,25,"Monoporeia affinis","630023_2011",0.986150974082416,"2011",4.03499991,410,4.03499991,4034999.91,4034.99991
"633",2013,6,19,14.360333442688,55.6525001525879,"Amphipoda",42,1,630024,2,25,"Monoporeia affinis","630024_2013",0.986150974082416,"2013",7.90199995,1200,7.90199995,7901999.95,7901.99995
"634",2012,5,25,14.3126668930054,55.6601676940918,"Amphipoda",31,1,630026,2,25,"Monoporeia affinis","630026_2012",0.368936381709185,"2012",0.054,10,0.054,54000,54
"635",2011,5,6,14.3126668930054,55.6601676940918,"Amphipoda",31,1,630027,2,25,"Bathyporeia pilosa","630027_2011",0.368936381709185,"2011",0.006,10,0.006,6000,6
"636",2013,6,19,14.3126668930054,55.6601676940918,"Amphipoda",31,1,630028,2,25,"Monoporeia affinis","630028_2013",0.368936381709185,"2013",0.017,10,0.017,17000,17
"637",2014,5,27,14.3126668930054,55.6601676940918,"Amphipoda",31,1,630029,2,25,"Bathyporeia pilosa","630029_2014",0.368936381709185,"2014",0.69399999,240,0.69399999,693999.99,693.99999
"638",2013,6,19,14.2798337936401,55.6738319396973,"Amphipoda",33,1,630032,2,25,"Gammarus","630032_2013",0.481157216686136,"2013",0.284,40,0.284,284000,284
"639",2014,5,27,14.2798337936401,55.6738319396973,"Amphipoda",33,1,630033,2,25,"Bathyporeia pilosa","630033_2014",0.481157216686136,"2014",0.701,430,0.701,701000,701
"640",2012,5,25,14.3583335876465,55.6826667785645,"Amphipoda",29,1,630034,2,25,"Monoporeia affinis","630034_2012",0.256715546732234,"2012",6.17399991,920,6.17399991,6173999.91,6173.99991
"641",2011,5,6,14.3583335876465,55.6826667785645,"Amphipoda",29,1,630035,2,25,"Gammarus oceanicus","630035_2011",0.256715546732234,"2011",2.14699997,340,2.14699997,2146999.97,2146.99997
"642",2013,6,19,14.3583335876465,55.6826667785645,"Amphipoda",29,1,630036,2,25,"Monoporeia affinis","630036_2013",0.256715546732234,"2013",6.18300021,950,6.18300021,6183000.21,6183.00021
"643",2014,5,27,14.3583335876465,55.6826667785645,"Amphipoda",29,1,630037,2,25,"Bathyporeia pilosa","630037_2014",0.256715546732234,"2014",0.80499999,360,0.80499999,804999.99,804.99999
"644",2012,5,25,14.3000001907349,55.7083320617676,"Amphipoda",36,1,630038,2,25,"Bathyporeia pilosa","630038_2012",0.649488469151562,"2012",0.73299999,170,0.73299999,732999.99,732.99999
"645",2011,5,6,14.3000001907349,55.7083320617676,"Amphipoda",36,1,630039,2,25,"Bathyporeia pilosa","630039_2011",0.649488469151562,"2011",0.37899998,160,0.37899998,378999.98,378.99998
"646",2013,6,19,14.3000001907349,55.7083320617676,"Amphipoda",36,1,630040,2,25,"Monoporeia affinis","630040_2013",0.649488469151562,"2013",0.265,70,0.265,265000,265
"647",2014,5,27,14.3000001907349,55.7083320617676,"Amphipoda",36,1,630041,2,25,"Bathyporeia pilosa","630041_2014",0.649488469151562,"2014",0.277,130,0.277,277000,277
"648",2011,5,6,14.2333335876465,55.7008323669434,"Amphipoda",26,1,630043,2,25,"Bathyporeia pilosa","630043_2011",0.088384294266807,"2011",0.007,10,0.007,7000,7
"649",2013,6,19,14.2333335876465,55.7008323669434,"Amphipoda",26,1,630044,2,25,"Monoporeia affinis","630044_2013",0.088384294266807,"2013",0.019,20,0.019,19000,19
"650",2012,5,25,14.2458333969116,55.7319984436035,"Amphipoda",33,1,630046,2,25,"Bathyporeia pilosa","630046_2012",0.481157216686136,"2012",0.77,130,0.77,770000,770
"651",2011,5,6,14.2458333969116,55.7319984436035,"Amphipoda",33,1,630047,2,25,"Bathyporeia pilosa","630047_2011",0.481157216686136,"2011",0.189,90,0.189,189000,189
"652",2013,6,19,14.2458333969116,55.7319984436035,"Amphipoda",33,1,630048,2,25,"Monoporeia affinis","630048_2013",0.481157216686136,"2013",0.80499999,340,0.80499999,804999.99,804.99999
"653",2014,5,27,14.2458333969116,55.7319984436035,"Amphipoda",33,1,630049,2,25,"Bathyporeia pilosa","630049_2014",0.481157216686136,"2014",0.40399999,70,0.40399999,403999.99,403.99999
"654",2012,5,25,14.3184995651245,55.7285003662109,"Amphipoda",26,1,630050,2,25,"Monoporeia affinis","630050_2012",0.088384294266807,"2012",0.30400001,50,0.30400001,304000.01,304.00001
"655",2011,5,6,14.3184995651245,55.7285003662109,"Amphipoda",26,1,630051,2,25,"Bathyporeia pilosa","630051_2011",0.088384294266807,"2011",0.008,10,0.008,8000,8
"656",2013,6,19,14.3184995651245,55.7285003662109,"Amphipoda",26,1,630052,2,25,"Monoporeia affinis","630052_2013",0.088384294266807,"2013",0.107,30,0.107,107000,107
"657",2014,5,27,14.3184995651245,55.7285003662109,"Amphipoda",26,1,630053,2,25,"Bathyporeia pilosa","630053_2014",0.088384294266807,"2014",0.515,260,0.515,515000,515
"658",2012,5,25,14.2840003967285,55.755500793457,"Amphipoda",16,1,630054,2,25,"Bathyporeia pilosa","630054_2012",-0.472719880617948,"2012",0.287,70,0.287,287000,287
"659",2011,5,6,14.2840003967285,55.755500793457,"Amphipoda",16,1,630055,2,25,"Bathyporeia pilosa","630055_2011",-0.472719880617948,"2011",0.43699998,160,0.43699998,436999.98,436.99998
"660",2013,6,19,14.2840003967285,55.755500793457,"Amphipoda",16,1,630056,2,25,"Bathyporeia pilosa","630056_2013",-0.472719880617948,"2013",0.46500001,200,0.46500001,465000.01,465.00001
"661",2014,5,27,14.2840003967285,55.755500793457,"Amphipoda",16,1,630057,2,25,"Corophium volutator","630057_2014",-0.472719880617948,"2014",0,0,0,0,0
"662",2012,5,25,14.2378330230713,55.7584991455078,"Amphipoda",31,1,630058,2,25,"Monoporeia affinis","630058_2012",0.368936381709185,"2012",0.84200002,80,0.84200002,842000.02,842.00002
"663",2011,5,6,14.2378330230713,55.7584991455078,"Amphipoda",31,1,630059,2,25,"Bathyporeia pilosa","630059_2011",0.368936381709185,"2011",0.90300001,280,0.90300001,903000.01,903.00001
"664",2013,6,19,14.2378330230713,55.7584991455078,"Amphipoda",31,1,630060,2,25,"Bathyporeia pilosa","630060_2013",0.368936381709185,"2013",1.02199998,370,1.02199998,1021999.98,1021.99998
"665",2014,5,27,14.2378330230713,55.7584991455078,"Amphipoda",31,1,630061,2,25,"Gammarellus homari","630061_2014",0.368936381709185,"2014",0.64600001,70,0.64600001,646000.01,646.00001
"666",2012,5,25,14.2218332290649,55.7743339538574,"Amphipoda",20,1,630062,2,25,"Bathyporeia pilosa","630062_2012",-0.248278210664046,"2012",0.142,40,0.142,142000,142
"667",2011,5,6,14.2218332290649,55.7743339538574,"Amphipoda",20,1,630063,2,25,"Bathyporeia pilosa","630063_2011",-0.248278210664046,"2011",0.30400001,140,0.30400001,304000.01,304.00001
"668",2013,6,19,14.2218332290649,55.7743339538574,"Amphipoda",20,1,630064,2,25,"Bathyporeia pilosa","630064_2013",-0.248278210664046,"2013",0.38,140,0.38,380000,380
"669",2012,5,25,14.2806663513184,55.7641677856445,"Amphipoda",25,1,630066,2,25,"Bathyporeia pilosa","630066_2012",0.0322738767783314,"2012",0.49900001,190,0.49900001,499000.01,499.00001
"670",2011,5,6,14.2806663513184,55.7641677856445,"Amphipoda",25,1,630067,2,25,"Bathyporeia pilosa","630067_2011",0.0322738767783314,"2011",0.75499999,330,0.75499999,754999.99,754.99999
"671",2013,6,19,14.2806663513184,55.7641677856445,"Amphipoda",25,1,630068,2,25,"Bathyporeia pilosa","630068_2013",0.0322738767783314,"2013",1.37100003,310,1.37100003,1371000.03,1371.00003
"672",2014,5,27,14.2806663513184,55.7641677856445,"Amphipoda",25,1,630069,2,25,"Gammarus oceanicus","630069_2014",0.0322738767783314,"2014",3.72400001,140,3.72400001,3724000.01,3724.00001
"673",2012,5,25,14.3141670227051,55.7923316955566,"Amphipoda",22,1,630070,2,25,"Bathyporeia pilosa","630070_2012",-0.136057375687095,"2012",1.68299999,640,1.68299999,1682999.99,1682.99999
"674",2011,5,6,14.3141670227051,55.7923316955566,"Amphipoda",22,1,630071,2,25,"Bathyporeia pilosa","630071_2011",-0.136057375687095,"2011",0.73600002,210,0.73600002,736000.02,736.00002
"675",2013,6,19,14.3141670227051,55.7923316955566,"Amphipoda",22,1,630072,2,25,"Bathyporeia pilosa","630072_2013",-0.136057375687095,"2013",0.88799998,300,0.88799998,887999.98,887.99998
"676",2014,5,27,14.3141670227051,55.7923316955566,"Amphipoda",22,1,630073,2,25,"Bathyporeia pilosa","630073_2014",-0.136057375687095,"2014",0.434,250,0.434,434000,434
"677",2012,5,25,14.2559995651245,55.8050003051758,"Amphipoda",14,1,630074,2,25,"Bathyporeia pilosa","630074_2012",-0.5849407155949,"2012",0.34700001,140,0.34700001,347000.01,347.00001
"678",2011,5,6,14.2559995651245,55.8050003051758,"Amphipoda",14,1,630075,2,25,"Bathyporeia pilosa","630075_2011",-0.5849407155949,"2011",0.49899999,240,0.49899999,498999.99,498.99999
"679",2013,6,19,14.2559995651245,55.8050003051758,"Amphipoda",14,1,630076,2,25,"Bathyporeia pilosa","630076_2013",-0.5849407155949,"2013",0.34,160,0.34,340000,340
"680",2014,5,27,14.2559995651245,55.8050003051758,"Amphipoda",14,1,630077,2,25,"Monoporeia affinis","630077_2014",-0.5849407155949,"2014",0.34699999,60,0.34699999,346999.99,346.99999
"681",2015,6,16,14.3830003738403,55.5821685791016,"Amphipoda",22,1,644184,2,25,"Gammarus","644184_2015",-0.136057375687095,"2015",0.004,10,0.004,4000,4
"682",2016,5,19,14.3830003738403,55.5821685791016,"Amphipoda",22,1,644185,2,25,"Gammarus","644185_2016",-0.136057375687095,"2016",0.023,20,0.023,23000,23
"683",2015,5,26,14.3468332290649,55.5966682434082,"Amphipoda",31,1,644190,2,25,"Bathyporeia pilosa","644190_2015",0.368936381709185,"2015",0.104,40,0.104,104000,104
"684",2016,5,19,14.3468332290649,55.5966682434082,"Amphipoda",31,1,644191,2,25,"Bathyporeia pilosa","644191_2016",0.368936381709185,"2016",0.265,110,0.265,265000,265
"685",2015,5,26,14.3913335800171,55.6199989318848,"Amphipoda",35,1,644194,2,25,"Gammarus salinus","644194_2015",0.593378051663087,"2015",0.46,100,0.46,460000,460
"686",2016,5,19,14.3913335800171,55.6199989318848,"Amphipoda",35,1,644195,2,25,"Gammarus","644195_2016",0.593378051663087,"2016",0.117,20,0.117,117000,117
"687",2015,6,17,14.360333442688,55.6525001525879,"Amphipoda",42,1,644196,2,25,"Monoporeia affinis","644196_2015",0.986150974082416,"2015",0.38999999,80,0.38999999,389999.99,389.99999
"688",2016,5,19,14.2798337936401,55.6738319396973,"Amphipoda",33,1,644201,2,25,"Gammarus salinus","644201_2016",0.481157216686136,"2016",0.254,50,0.254,254000,254
"689",2015,6,17,14.3583335876465,55.6826667785645,"Amphipoda",29,1,644202,2,25,"Bathyporeia pilosa","644202_2015",0.256715546732234,"2015",2.34300007,380,2.34300007,2343000.07,2343.00007
"690",2016,5,18,14.3583335876465,55.6826667785645,"Amphipoda",29,1,644203,2,25,"Monoporeia affinis","644203_2016",0.256715546732234,"2016",0.179,30,0.179,179000,179
"691",2015,6,17,14.3000001907349,55.7083320617676,"Amphipoda",36,1,644204,2,25,"Bathyporeia pilosa","644204_2015",0.649488469151562,"2015",0.26900001,150,0.26900001,269000.01,269.00001
"692",2016,5,18,14.3000001907349,55.7083320617676,"Amphipoda",36,1,644205,2,25,"Bathyporeia pilosa","644205_2016",0.649488469151562,"2016",0.50100001,380,0.50100001,501000.01,501.00001
"693",2015,5,25,14.2840003967285,55.755500793457,"Amphipoda",16,1,644212,2,25,"Bathyporeia pilosa","644212_2015",-0.472719880617948,"2015",0.041,20,0.041,41000,41
"694",2016,5,18,14.2840003967285,55.755500793457,"Amphipoda",16,1,644213,2,25,"Bathyporeia pilosa","644213_2016",-0.472719880617948,"2016",0.15900001,70,0.15900001,159000.01,159.00001
"695",2015,5,25,14.2378330230713,55.7584991455078,"Amphipoda",31,1,644214,2,25,"Monoporeia affinis","644214_2015",0.368936381709185,"2015",0.039,10,0.039,39000,39
"696",2015,5,25,14.2806663513184,55.7641677856445,"Amphipoda",25,1,644218,2,25,"Bathyporeia pilosa","644218_2015",0.0322738767783314,"2015",0.028,20,0.028,28000,28
"697",2016,5,18,14.2806663513184,55.7641677856445,"Amphipoda",25,1,644219,2,25,"Bathyporeia pilosa","644219_2016",0.0322738767783314,"2016",0.008,10,0.008,8000,8
"698",2015,5,25,14.3141670227051,55.7923316955566,"Amphipoda",22,1,644220,2,25,"Monoporeia affinis","644220_2015",-0.136057375687095,"2015",0.036,40,0.036,36000,36
"699",2016,5,18,14.3141670227051,55.7923316955566,"Amphipoda",22,1,644221,2,25,"Gammarus salinus","644221_2016",-0.136057375687095,"2016",0.007,10,0.007,7000,7
"700",2016,5,18,14.2559995651245,55.8050003051758,"Amphipoda",14,1,644223,2,25,"Bathyporeia pilosa","644223_2016",-0.5849407155949,"2016",0.123,30,0.123,123000,123
"701",2016,5,16,14.7113064,56.1514665,"Amphipoda",10,1,644871,2,25,"Monoporeia affinis","644871_2016",-0.809382385548802,"2016",0.021,20,0.021,21000,21
"702",2016,5,17,14.6994457,56.1363973,"Amphipoda",26,1,644872,2,25,"Corophium volutator","644872_2016",0.088384294266807,"2016",0.111,20,0.111,111000,111
"703",2016,5,16,14.6848183,56.1470974,"Amphipoda",19,1,644874,2,25,"Corophium volutator","644874_2016",-0.304388628152522,"2016",0.87899999,110,0.87899999,878999.99,878.99999
"704",2016,5,11,15.0483577,56.1839011,"Amphipoda",4,1,644875,4,25,"Monoporeia affinis","644875_2016",-1.14604489047965,"2016",0.091,120,0.091,91000,91
"705",2016,5,11,15.0499571,56.1762768,"Amphipoda",42,1,644876,2,25,"Monoporeia affinis","644876_2016",0.986150974082416,"2016",0.097,100,0.097,97000,97
"706",2016,5,11,15.0664842,56.1750655,"Amphipoda",45,1,644877,2,25,"Corophium volutator","644877_2016",1.15448222654784,"2016",0.061,10,0.061,61000,61
"707",2016,5,11,15.0606721,56.1708992,"Amphipoda",60,1,644878,2,25,"Monoporeia affinis","644878_2016",1.99613848887498,"2016",0.007,50,0.007,7000,7
"708",2016,5,11,15.0620719,56.1651147,"Amphipoda",0,1,644879,2,25,"Corophium volutator","644879_2016",-1.37048656043356,"2016",0.083,10,0.083,83000,83
"709",2016,5,12,14.8756668,56.1579869,"Amphipoda",0,1,644880,2,25,"Gammarus","644880_2016",-1.37048656043356,"2016",4.33600011,310,4.33600011,4336000.11,4336.00011
"710",2016,5,12,14.878025,56.1516277,"Amphipoda",23,1,644881,2,25,"Corophium volutator","644881_2016",-0.0799469581986196,"2016",0.143,10,0.143,143000,143
"711",2016,5,12,14.8564959,56.1502786,"Amphipoda",0,1,644882,2,25,"Corophium volutator","644882_2016",-1.37048656043356,"2016",0.217,10,0.217,217000,217
"712",2016,5,18,14.5353638,55.9663958,"Amphipoda",3,1,644885,2,25,"Bathyporeia pilosa","644885_2016",-1.20215530796813,"2016",0.22299999,60,0.22299999,222999.99,222.99999
"713",2016,5,18,14.5353638,55.9663958,"Amphipoda",3,2,644886,2,25,"Bathyporeia pilosa","644886_2016",-1.20215530796813,"2016",0.241,50,0.241,241000,241
"714",2016,5,18,14.5353638,55.9663958,"Amphipoda",3,3,644887,2,25,"Bathyporeia pilosa","644887_2016",-1.20215530796813,"2016",0.165,40,0.165,165000,165
"715",2016,5,18,14.2775427,55.8665989,"Amphipoda",18,1,644888,2,25,"Bathyporeia pilosa","644888_2016",-0.360499045640997,"2016",0.068,10,0.068,68000,68
"716",2016,5,18,14.2775427,55.8665989,"Amphipoda",18,2,644889,2,25,"Bathyporeia pilosa","644889_2016",-0.360499045640997,"2016",0.112,30,0.112,112000,112
"717",2016,5,18,14.2775427,55.8665989,"Amphipoda",18,3,644890,2,25,"Bathyporeia pilosa","644890_2016",-0.360499045640997,"2016",0.066,10,0.066,66000,66
"718",2016,5,10,15.7753838,56.0782675,"Amphipoda",8,1,644891,2,25,"Corophium volutator","644891_2016",-0.921603220525753,"2016",0.49400002,80,0.49400002,494000.02,494.00002
"719",2016,5,10,15.7587516,56.073565,"Amphipoda",24,1,644892,2,25,"Corophium volutator","644892_2016",-0.0238365407101441,"2016",3.77200007,440,3.77200007,3772000.07,3772.00007
"720",2016,5,10,15.7472768,56.0692311,"Amphipoda",55,1,644893,2,25,"Corophium volutator","644893_2016",1.7155864014326,"2016",0.27000001,40,0.27000001,270000.01,270.00001
"721",2016,5,10,15.7513969,56.0623983,"Amphipoda",14,1,644894,2,25,"Corophium volutator","644894_2016",-0.5849407155949,"2016",0.065,10,0.065,65000,65
"722",2016,5,10,15.7539115,56.0666476,"Amphipoda",0,1,644895,2,25,"Corophium volutator","644895_2016",-1.37048656043356,"2016",0.054,20,0.054,54000,54
"723",2016,5,17,15.0333574,56.1185226,"Amphipoda",26,1,644896,2,25,"Pontoporeia femorata","644896_2016",0.088384294266807,"2016",0.066,10,0.066,66000,66
"724",2016,5,17,15.1703397,56.0850578,"Amphipoda",22,1,644898,2,25,"Gammarus salinus","644898_2016",-0.136057375687095,"2016",0.023,10,0.023,23000,23
"725",2016,5,17,15.3746294,56.0993411,"Amphipoda",31,1,644899,2,25,"Leptocheirus pilosus","644899_2016",0.368936381709185,"2016",0.047,10,0.047,47000,47
"726",2016,5,17,15.3486691,56.0919818,"Amphipoda",39,1,644900,2,25,"Corophium volutator","644900_2016",0.817819721616989,"2016",0.169,30,0.169,169000,169
"727",2016,5,17,14.7348772,56.1515833,"Amphipoda",22,1,644901,2,25,"Gammarus oceanicus","644901_2016",-0.136057375687095,"2016",1.12000004,40,1.12000004,1120000.04,1120.00004
"728",2016,5,17,14.7361358,56.1416155,"Amphipoda",5,1,644902,2,25,"Corophium volutator","644902_2016",-1.08993447299118,"2016",0.054,10,0.054,54000,54
"729",2016,5,17,14.7215713,56.1155314,"Amphipoda",21,1,644905,2,25,"Gammarus oceanicus","644905_2016",-0.192167793175571,"2016",1.28799997,130,1.28799997,1287999.97,1287.99997
"730",2016,5,11,15.3026296,56.1666432,"Amphipoda",15,1,644906,2,25,"Monoporeia affinis","644906_2016",-0.528830298106424,"2016",0.002,20,0.002,2000,2
"731",2016,5,11,15.2613591,56.1539843,"Amphipoda",13,1,644910,2,25,"Monoporeia affinis","644910_2016",-0.641051133083375,"2016",0.21,20,0.21,210000,210
"732",2016,5,11,14.5806756,56.0340765,"Amphipoda",52,1,644913,2,25,"Corophium volutator","644913_2016",1.54725514896717,"2016",0.79599999,160,0.79599999,795999.99,795.99999
"733",2016,5,11,14.5792186,56.0248824,"Amphipoda",3,1,644915,2,25,"Corophium volutator","644915_2016",-1.20215530796813,"2016",0.22399999,20,0.22399999,223999.99,223.99999
"734",2016,5,9,15.5148958,56.1607248,"Amphipoda",30,1,644916,2,25,"Corophium volutator","644916_2016",0.312825964220709,"2016",0.056,20,0.056,56000,56
"735",2016,5,9,15.4960934,56.1512668,"Amphipoda",13,1,644917,2,25,"Corophium volutator","644917_2016",-0.641051133083375,"2016",1.44099995,260,1.44099995,1440999.95,1440.99995
"736",2016,5,9,15.50659,56.1319294,"Amphipoda",6,1,644918,2,25,"Monoporeia affinis","644918_2016",-1.0338240555027,"2016",0.19099999,60,0.19099999,190999.99,190.99999
"737",2016,5,9,15.4764781,56.128844,"Amphipoda",5,1,644920,2,25,"Monoporeia affinis","644920_2016",-1.08993447299118,"2016",0.02,20,0.02,20000,20
"738",2016,5,17,14.8123936,56.1470666,"Amphipoda",30,1,644921,2,25,"Corophium volutator","644921_2016",0.312825964220709,"2016",0.152,40,0.152,152000,152
"739",2016,5,17,14.7661503,56.1530989,"Amphipoda",64,1,644922,2,25,"Corophium volutator","644922_2016",2.22058015882888,"2016",0.055,10,0.055,55000,55
"740",2016,5,17,14.7728967,56.1145793,"Amphipoda",16,1,644924,2,25,"Corophium volutator","644924_2016",-0.472719880617948,"2016",0.111,10,0.111,111000,111
"741",2016,5,17,14.7332803,56.069692,"Amphipoda",3,1,644925,2,25,"Corophium volutator","644925_2016",-1.20215530796813,"2016",0.155,30,0.155,155000,155
"742",2016,5,9,15.6131256,56.1498796,"Amphipoda",12,1,644927,2,25,"Monoporeia affinis","644927_2016",-0.697161550571851,"2016",0.002,60,0.002,2000,2
"743",2016,5,9,15.6258899,56.1419237,"Amphipoda",0,1,644928,2,25,"Corophium volutator","644928_2016",-1.37048656043356,"2016",0.28,220,0.28,280000,280
"744",2016,5,9,15.5713728,56.1498522,"Amphipoda",24,1,644929,2,25,"Monoporeia affinis","644929_2016",-0.0238365407101441,"2016",0.002,20,0.002,2000,2
"745",2016,5,9,15.5515328,56.135452,"Amphipoda",11,1,644930,2,25,"Monoporeia affinis","644930_2016",-0.753271968060326,"2016",0.37999999,220,0.37999999,379999.99,379.99999
